scenario,case_id,sensor,time,pressure
stuck,stuck_n143,n755,86400,49.57373809814453
stuck,stuck_n143,n759,86400,51.63910675048828
stuck,stuck_n143,n760,86400,52.43817138671875
stuck,stuck_n229,n26,86400,41.00365447998047
stuck,stuck_n229,n105,86400,50.71819305419922
stuck,stuck_n229,n115,86400,51.04075622558594
stuck,stuck_n229,n143,86400,53.75737380981445
stuck,stuck_n229,n229,86400,52.8758430480957
stuck,stuck_n229,n251,86400,53.27546691894531
stuck,stuck_n229,n282,86400,44.22124481201172
stuck,stuck_n229,n655,86400,49.84782028198242
stuck,stuck_n229,n693,86400,40.504547119140625
stuck,stuck_n229,n755,86400,49.57373809814453
stuck,stuck_n229,n759,86400,51.63910675048828
stuck,stuck_n229,n760,86400,52.43817138671875
stuck,stuck_n251,n26,86400,41.00365447998047
stuck,stuck_n251,n105,86400,50.71819305419922
stuck,stuck_n251,n115,86400,51.04075622558594
stuck,stuck_n251,n143,86400,53.75737380981445
stuck,stuck_n251,n229,86400,52.8758430480957
stuck,stuck_n251,n251,86400,53.27546691894531
stuck,stuck_n251,n282,86400,44.22124481201172
stuck,stuck_n251,n655,86400,49.84782028198242
stuck,stuck_n251,n693,86400,40.504547119140625
stuck,stuck_n251,n755,86400,49.57373809814453
stuck,stuck_n251,n759,86400,51.63910675048828
stuck,stuck_n251,n760,86400,52.43817138671875
stuck,stuck_n282,n26,86400,41.00365447998047
stuck,stuck_n282,n105,86400,50.71819305419922
stuck,stuck_n282,n115,86400,51.04075622558594
stuck,stuck_n282,n143,86400,53.75737380981445
stuck,stuck_n282,n229,86400,52.8758430480957
stuck,stuck_n282,n251,86400,53.27546691894531
stuck,stuck_n282,n282,86400,44.22124481201172
stuck,stuck_n282,n655,86400,49.84782028198242
stuck,stuck_n282,n693,86400,40.504547119140625
stuck,stuck_n282,n755,86400,49.57373809814453
stuck,stuck_n282,n759,86400,51.63910675048828
stuck,stuck_n282,n760,86400,52.43817138671875
stuck,stuck_n655,n26,86400,41.00365447998047
stuck,stuck_n655,n105,86400,50.71819305419922
stuck,stuck_n655,n115,86400,51.04075622558594
stuck,stuck_n655,n143,86400,53.75737380981445
stuck,stuck_n655,n229,86400,52.8758430480957
stuck,stuck_n655,n251,86400,53.27546691894531
stuck,stuck_n655,n282,86400,44.22124481201172
stuck,stuck_n655,n655,86400,49.84782028198242
stuck,stuck_n655,n693,86400,40.504547119140625
stuck,stuck_n655,n755,86400,49.57373809814453
stuck,stuck_n655,n759,86400,51.63910675048828
stuck,stuck_n655,n760,86400,52.43817138671875
stuck,stuck_n693,n26,86400,41.00365447998047
stuck,stuck_n693,n105,86400,50.71819305419922
stuck,stuck_n693,n115,86400,51.04075622558594
stuck,stuck_n693,n143,86400,53.75737380981445
stuck,stuck_n693,n229,86400,52.8758430480957
stuck,stuck_n693,n251,86400,53.27546691894531
stuck,stuck_n693,n282,86400,44.22124481201172
stuck,stuck_n693,n655,86400,49.84782028198242
stuck,stuck_n693,n693,86400,40.504547119140625
stuck,stuck_n693,n755,86400,49.57373809814453
stuck,stuck_n693,n759,86400,51.63910675048828
stuck,stuck_n693,n760,86400,52.43817138671875
stuck,stuck_n755,n26,86400,41.00365447998047
stuck,stuck_n755,n105,86400,50.71819305419922
stuck,stuck_n755,n115,86400,51.04075622558594
stuck,stuck_n755,n143,86400,53.75737380981445
stuck,stuck_n755,n229,86400,52.8758430480957
stuck,stuck_n755,n251,86400,53.27546691894531
stuck,stuck_n755,n282,86400,44.22124481201172
stuck,stuck_n755,n655,86400,49.84782028198242
stuck,stuck_n755,n693,86400,40.504547119140625
stuck,stuck_n755,n755,86400,49.57373809814453
stuck,stuck_n755,n759,86400,51.63910675048828
stuck,stuck_n755,n760,86400,52.43817138671875
stuck,stuck_n759,n26,86400,41.00365447998047
stuck,stuck_n759,n105,86400,50.71819305419922
stuck,stuck_n759,n115,86400,51.04075622558594
stuck,stuck_n759,n143,86400,53.75737380981445
stuck,stuck_n759,n229,86400,52.8758430480957
stuck,stuck_n759,n251,86400,53.27546691894531
stuck,stuck_n759,n282,86400,44.22124481201172
stuck,stuck_n759,n655,86400,49.84782028198242
stuck,stuck_n759,n693,86400,40.504547119140625
stuck,stuck_n759,n755,86400,49.57373809814453
stuck,stuck_n759,n759,86400,51.63910675048828
stuck,stuck_n759,n760,86400,52.43817138671875
stuck,stuck_n760,n26,86400,41.00365447998047
stuck,stuck_n760,n105,86400,50.71819305419922
stuck,stuck_n760,n115,86400,51.04075622558594
stuck,stuck_n760,n143,86400,53.75737380981445
stuck,stuck_n760,n229,86400,52.8758430480957
stuck,stuck_n760,n251,86400,53.27546691894531
stuck,stuck_n760,n282,86400,44.22124481201172
stuck,stuck_n760,n655,86400,49.84782028198242
stuck,stuck_n760,n693,86400,40.504547119140625
stuck,stuck_n760,n755,86400,49.57373809814453
stuck,stuck_n760,n759,86400,51.63910675048828
stuck,stuck_n760,n760,86400,52.43817138671875
stuck,stuck_n26,n26,86400,41.00365447998047
stuck,stuck_n26,n105,86400,50.71819305419922
stuck,stuck_n26,n115,86400,51.04075622558594
stuck,stuck_n26,n143,86400,53.75737380981445
stuck,stuck_n26,n229,86400,52.8758430480957
stuck,stuck_n26,n251,86400,53.27546691894531
stuck,stuck_n26,n282,86400,44.22124481201172
stuck,stuck_n26,n655,86400,49.84782028198242
stuck,stuck_n26,n693,86400,40.504547119140625
stuck,stuck_n26,n755,86400,49.57373809814453
stuck,stuck_n26,n759,86400,51.63910675048828
stuck,stuck_n26,n760,86400,52.43817138671875
stuck,stuck_n105,n26,86400,41.00365447998047
stuck,stuck_n105,n105,86400,50.71819305419922
stuck,stuck_n105,n115,86400,51.04075622558594
stuck,stuck_n105,n143,86400,53.75737380981445
stuck,stuck_n105,n229,86400,52.8758430480957
stuck,stuck_n105,n251,86400,53.27546691894531
stuck,stuck_n105,n282,86400,44.22124481201172
stuck,stuck_n105,n655,86400,49.84782028198242
stuck,stuck_n105,n693,86400,40.504547119140625
stuck,stuck_n105,n755,86400,49.57373809814453
stuck,stuck_n105,n759,86400,51.63910675048828
stuck,stuck_n105,n760,86400,52.43817138671875
stuck,stuck_n115,n26,86400,41.00365447998047
stuck,stuck_n115,n105,86400,50.71819305419922
stuck,stuck_n115,n115,86400,51.04075622558594
stuck,stuck_n115,n143,86400,53.75737380981445
stuck,stuck_n115,n229,86400,52.8758430480957
stuck,stuck_n115,n251,86400,53.27546691894531
stuck,stuck_n115,n282,86400,44.22124481201172
stuck,stuck_n115,n655,86400,49.84782028198242
stuck,stuck_n115,n693,86400,40.504547119140625
stuck,stuck_n115,n755,86400,49.57373809814453
stuck,stuck_n115,n759,86400,51.63910675048828
stuck,stuck_n115,n760,86400,52.43817138671875
stuck,stuck_n143,n26,86400,41.00365447998047
stuck,stuck_n143,n105,86400,50.71819305419922
stuck,stuck_n143,n115,86400,51.04075622558594
stuck,stuck_n143,n143,86400,53.75737380981445
stuck,stuck_n143,n229,86400,52.8758430480957
stuck,stuck_n143,n251,86400,53.27546691894531
stuck,stuck_n143,n282,86400,44.22124481201172
stuck,stuck_n143,n655,86400,49.84782028198242
stuck,stuck_n143,n693,86400,40.504547119140625
stuck,stuck_n143,n755,86400,49.57373809814453
stuck,stuck_n143,n759,86400,51.63910675048828
stuck,stuck_n143,n760,86400,52.43817138671875
stuck,stuck_n229,n26,86400,41.00365447998047
stuck,stuck_n229,n105,86400,50.71819305419922
stuck,stuck_n229,n115,86400,51.04075622558594
stuck,stuck_n229,n143,86400,53.75737380981445
stuck,stuck_n229,n229,86400,52.8758430480957
stuck,stuck_n229,n251,86400,53.27546691894531
stuck,stuck_n229,n282,86400,44.22124481201172
stuck,stuck_n229,n655,86400,49.84782028198242
stuck,stuck_n229,n693,86400,40.504547119140625
stuck,stuck_n229,n755,86400,49.57373809814453
stuck,stuck_n229,n759,86400,51.63910675048828
stuck,stuck_n229,n760,86400,52.43817138671875
stuck,stuck_n251,n26,86400,41.00365447998047
stuck,stuck_n251,n105,86400,50.71819305419922
stuck,stuck_n251,n115,86400,51.04075622558594
stuck,stuck_n251,n143,86400,53.75737380981445
stuck,stuck_n251,n229,86400,52.8758430480957
stuck,stuck_n251,n251,86400,53.27546691894531
stuck,stuck_n251,n282,86400,44.22124481201172
stuck,stuck_n251,n655,86400,49.84782028198242
stuck,stuck_n251,n693,86400,40.504547119140625
stuck,stuck_n251,n755,86400,49.57373809814453
stuck,stuck_n251,n759,86400,51.63910675048828
stuck,stuck_n251,n760,86400,52.43817138671875
stuck,stuck_n282,n26,86400,41.00365447998047
stuck,stuck_n282,n105,86400,50.71819305419922
stuck,stuck_n282,n115,86400,51.04075622558594
stuck,stuck_n282,n143,86400,53.75737380981445
stuck,stuck_n282,n229,86400,52.8758430480957
stuck,stuck_n282,n251,86400,53.27546691894531
stuck,stuck_n282,n282,86400,44.22124481201172
stuck,stuck_n282,n655,86400,49.84782028198242
stuck,stuck_n282,n693,86400,40.504547119140625
stuck,stuck_n282,n755,86400,49.57373809814453
stuck,stuck_n282,n759,86400,51.63910675048828
stuck,stuck_n282,n760,86400,52.43817138671875
stuck,stuck_n655,n26,86400,41.00365447998047
stuck,stuck_n655,n105,86400,50.71819305419922
stuck,stuck_n655,n115,86400,51.04075622558594
stuck,stuck_n655,n143,86400,53.75737380981445
stuck,stuck_n655,n229,86400,52.8758430480957
stuck,stuck_n655,n251,86400,53.27546691894531
stuck,stuck_n655,n282,86400,44.22124481201172
stuck,stuck_n655,n655,86400,49.84782028198242
stuck,stuck_n655,n693,86400,40.504547119140625
stuck,stuck_n655,n755,86400,49.57373809814453
stuck,stuck_n655,n759,86400,51.63910675048828
stuck,stuck_n655,n760,86400,52.43817138671875
stuck,stuck_n693,n26,86400,41.00365447998047
stuck,stuck_n693,n105,86400,50.71819305419922
stuck,stuck_n693,n115,86400,51.04075622558594
stuck,stuck_n693,n143,86400,53.75737380981445
stuck,stuck_n693,n229,86400,52.8758430480957
stuck,stuck_n693,n251,86400,53.27546691894531
stuck,stuck_n693,n282,86400,44.22124481201172
stuck,stuck_n693,n655,86400,49.84782028198242
stuck,stuck_n693,n693,86400,40.504547119140625
stuck,stuck_n693,n755,86400,49.57373809814453
stuck,stuck_n693,n759,86400,51.63910675048828
stuck,stuck_n693,n760,86400,52.43817138671875
stuck,stuck_n755,n26,86400,41.00365447998047
stuck,stuck_n755,n105,86400,50.71819305419922
stuck,stuck_n755,n115,86400,51.04075622558594
stuck,stuck_n755,n143,86400,53.75737380981445
stuck,stuck_n755,n229,86400,52.8758430480957
stuck,stuck_n755,n251,86400,53.27546691894531
stuck,stuck_n755,n282,86400,44.22124481201172
stuck,stuck_n755,n655,86400,49.84782028198242
stuck,stuck_n755,n693,86400,40.504547119140625
stuck,stuck_n755,n755,86400,49.57373809814453
stuck,stuck_n755,n759,86400,51.63910675048828
stuck,stuck_n755,n760,86400,52.43817138671875
stuck,stuck_n759,n26,86400,41.00365447998047
stuck,stuck_n759,n105,86400,50.71819305419922
stuck,stuck_n759,n115,86400,51.04075622558594
stuck,stuck_n759,n143,86400,53.75737380981445
stuck,stuck_n759,n229,86400,52.8758430480957
stuck,stuck_n759,n251,86400,53.27546691894531
stuck,stuck_n759,n282,86400,44.22124481201172
stuck,stuck_n759,n655,86400,49.84782028198242
stuck,stuck_n759,n693,86400,40.504547119140625
stuck,stuck_n759,n755,86400,49.57373809814453
stuck,stuck_n759,n759,86400,51.63910675048828
stuck,stuck_n759,n760,86400,52.43817138671875
stuck,stuck_n760,n26,86400,41.00365447998047
stuck,stuck_n760,n105,86400,50.71819305419922
stuck,stuck_n760,n115,86400,51.04075622558594
stuck,stuck_n760,n143,86400,53.75737380981445
stuck,stuck_n760,n229,86400,52.8758430480957
stuck,stuck_n760,n251,86400,53.27546691894531
stuck,stuck_n760,n282,86400,44.22124481201172
stuck,stuck_n760,n655,86400,49.84782028198242
stuck,stuck_n760,n693,86400,40.504547119140625
stuck,stuck_n760,n755,86400,49.57373809814453
stuck,stuck_n760,n759,86400,51.63910675048828
stuck,stuck_n760,n760,86400,52.43817138671875
stuck,stuck_n26,n26,86400,41.00365447998047
stuck,stuck_n26,n105,86400,50.71819305419922
stuck,stuck_n26,n115,86400,51.04075622558594
stuck,stuck_n26,n143,86400,53.75737380981445
stuck,stuck_n26,n229,86400,52.8758430480957
stuck,stuck_n26,n251,86400,53.27546691894531
stuck,stuck_n26,n282,86400,44.22124481201172
stuck,stuck_n26,n655,86400,49.84782028198242
stuck,stuck_n26,n693,86400,40.504547119140625
stuck,stuck_n26,n755,86400,49.57373809814453
stuck,stuck_n26,n759,86400,51.63910675048828
stuck,stuck_n26,n760,86400,52.43817138671875
stuck,stuck_n105,n26,86400,41.00365447998047
stuck,stuck_n105,n105,86400,50.71819305419922
stuck,stuck_n105,n115,86400,51.04075622558594
stuck,stuck_n105,n143,86400,53.75737380981445
stuck,stuck_n105,n229,86400,52.8758430480957
stuck,stuck_n105,n251,86400,53.27546691894531
stuck,stuck_n105,n282,86400,44.22124481201172
stuck,stuck_n105,n655,86400,49.84782028198242
stuck,stuck_n105,n693,86400,40.504547119140625
stuck,stuck_n105,n755,86400,49.57373809814453
stuck,stuck_n105,n759,86400,51.63910675048828
stuck,stuck_n105,n760,86400,52.43817138671875
stuck,stuck_n115,n26,86400,41.00365447998047
stuck,stuck_n115,n105,86400,50.71819305419922
stuck,stuck_n115,n115,86400,51.04075622558594
stuck,stuck_n115,n143,86400,53.75737380981445
stuck,stuck_n115,n229,86400,52.8758430480957
stuck,stuck_n115,n251,86400,53.27546691894531
stuck,stuck_n115,n282,86400,44.22124481201172
stuck,stuck_n115,n655,86400,49.84782028198242
stuck,stuck_n115,n693,86400,40.504547119140625
stuck,stuck_n115,n755,86400,49.57373809814453
stuck,stuck_n115,n759,86400,51.63910675048828
stuck,stuck_n115,n760,86400,52.43817138671875
stuck,stuck_n143,n26,86400,41.00365447998047
stuck,stuck_n143,n105,86400,50.71819305419922
stuck,stuck_n143,n115,86400,51.04075622558594
stuck,stuck_n143,n143,86400,53.75737380981445
stuck,stuck_n143,n229,86400,52.8758430480957
stuck,stuck_n143,n251,86400,53.27546691894531
stuck,stuck_n143,n282,86400,44.22124481201172
stuck,stuck_n143,n655,86400,49.84782028198242
stuck,stuck_n143,n693,86400,40.504547119140625
stuck,stuck_n143,n755,86400,49.57373809814453
stuck,stuck_n143,n759,86400,51.63910675048828
stuck,stuck_n143,n760,86400,52.43817138671875
stuck,stuck_n229,n26,86400,41.00365447998047
stuck,stuck_n229,n105,86400,50.71819305419922
stuck,stuck_n229,n115,86400,51.04075622558594
stuck,stuck_n229,n143,86400,53.75737380981445
stuck,stuck_n229,n229,86400,52.8758430480957
stuck,stuck_n229,n251,86400,53.27546691894531
stuck,stuck_n229,n282,86400,44.22124481201172
stuck,stuck_n229,n655,86400,49.84782028198242
stuck,stuck_n229,n693,86400,40.504547119140625
stuck,stuck_n229,n755,86400,49.57373809814453
stuck,stuck_n229,n759,86400,51.63910675048828
stuck,stuck_n229,n760,86400,52.43817138671875
stuck,stuck_n251,n26,86400,41.00365447998047
stuck,stuck_n251,n105,86400,50.71819305419922
stuck,stuck_n251,n115,86400,51.04075622558594
stuck,stuck_n251,n143,86400,53.75737380981445
stuck,stuck_n251,n229,86400,52.8758430480957
stuck,stuck_n251,n251,86400,53.27546691894531
stuck,stuck_n251,n282,86400,44.22124481201172
stuck,stuck_n251,n655,86400,49.84782028198242
stuck,stuck_n251,n693,86400,40.504547119140625
stuck,stuck_n251,n755,86400,49.57373809814453
stuck,stuck_n251,n759,86400,51.63910675048828
stuck,stuck_n251,n760,86400,52.43817138671875
stuck,stuck_n282,n26,86400,41.00365447998047
stuck,stuck_n282,n105,86400,50.71819305419922
stuck,stuck_n282,n115,86400,51.04075622558594
stuck,stuck_n282,n143,86400,53.75737380981445
stuck,stuck_n282,n229,86400,52.8758430480957
stuck,stuck_n282,n251,86400,53.27546691894531
stuck,stuck_n282,n282,86400,44.22124481201172
stuck,stuck_n282,n655,86400,49.84782028198242
stuck,stuck_n282,n693,86400,40.504547119140625
stuck,stuck_n282,n755,86400,49.57373809814453
stuck,stuck_n282,n759,86400,51.63910675048828
stuck,stuck_n282,n760,86400,52.43817138671875
stuck,stuck_n655,n26,86400,41.00365447998047
stuck,stuck_n655,n105,86400,50.71819305419922
stuck,stuck_n655,n115,86400,51.04075622558594
stuck,stuck_n655,n143,86400,53.75737380981445
stuck,stuck_n655,n229,86400,52.8758430480957
stuck,stuck_n655,n251,86400,53.27546691894531
stuck,stuck_n655,n282,86400,44.22124481201172
stuck,stuck_n655,n655,86400,49.84782028198242
stuck,stuck_n655,n693,86400,40.504547119140625
stuck,stuck_n655,n755,86400,49.57373809814453
stuck,stuck_n655,n759,86400,51.63910675048828
stuck,stuck_n655,n760,86400,52.43817138671875
stuck,stuck_n693,n26,86400,41.00365447998047
stuck,stuck_n693,n105,86400,50.71819305419922
stuck,stuck_n693,n115,86400,51.04075622558594
stuck,stuck_n693,n143,86400,53.75737380981445
stuck,stuck_n693,n229,86400,52.8758430480957
stuck,stuck_n693,n251,86400,53.27546691894531
stuck,stuck_n693,n282,86400,44.22124481201172
stuck,stuck_n693,n655,86400,49.84782028198242
stuck,stuck_n693,n693,86400,40.504547119140625
stuck,stuck_n693,n755,86400,49.57373809814453
stuck,stuck_n693,n759,86400,51.63910675048828
stuck,stuck_n693,n760,86400,52.43817138671875
stuck,stuck_n755,n26,86400,41.00365447998047
stuck,stuck_n755,n105,86400,50.71819305419922
stuck,stuck_n755,n115,86400,51.04075622558594
stuck,stuck_n755,n143,86400,53.75737380981445
stuck,stuck_n755,n229,86400,52.8758430480957
stuck,stuck_n755,n251,86400,53.27546691894531
stuck,stuck_n755,n282,86400,44.22124481201172
stuck,stuck_n755,n655,86400,49.84782028198242
stuck,stuck_n755,n693,86400,40.504547119140625
stuck,stuck_n755,n755,86400,49.57373809814453
stuck,stuck_n755,n759,86400,51.63910675048828
stuck,stuck_n755,n760,86400,52.43817138671875
stuck,stuck_n759,n26,86400,41.00365447998047
stuck,stuck_n759,n105,86400,50.71819305419922
stuck,stuck_n759,n115,86400,51.04075622558594
stuck,stuck_n759,n143,86400,53.75737380981445
stuck,stuck_n759,n229,86400,52.8758430480957
stuck,stuck_n759,n251,86400,53.27546691894531
stuck,stuck_n759,n282,86400,44.22124481201172
stuck,stuck_n759,n655,86400,49.84782028198242
stuck,stuck_n759,n693,86400,40.504547119140625
stuck,stuck_n759,n755,86400,49.57373809814453
stuck,stuck_n759,n759,86400,51.63910675048828
stuck,stuck_n759,n760,86400,52.43817138671875
stuck,stuck_n760,n26,86400,41.00365447998047
stuck,stuck_n760,n105,86400,50.71819305419922
stuck,stuck_n760,n115,86400,51.04075622558594
stuck,stuck_n760,n143,86400,53.75737380981445
stuck,stuck_n760,n229,86400,52.8758430480957
stuck,stuck_n760,n251,86400,53.27546691894531
stuck,stuck_n760,n282,86400,44.22124481201172
stuck,stuck_n760,n655,86400,49.84782028198242
stuck,stuck_n760,n693,86400,40.504547119140625
stuck,stuck_n760,n755,86400,49.57373809814453
stuck,stuck_n760,n759,86400,51.63910675048828
stuck,stuck_n760,n760,86400,52.43817138671875
stuck,stuck_n26,n26,86400,41.00365447998047
stuck,stuck_n26,n105,86400,50.71819305419922
stuck,stuck_n26,n115,86400,51.04075622558594
stuck,stuck_n26,n143,86400,53.75737380981445
stuck,stuck_n26,n229,86400,52.8758430480957
stuck,stuck_n26,n251,86400,53.27546691894531
stuck,stuck_n26,n282,86400,44.22124481201172
stuck,stuck_n26,n655,86400,49.84782028198242
stuck,stuck_n26,n693,86400,40.504547119140625
stuck,stuck_n26,n755,86400,49.57373809814453
stuck,stuck_n26,n759,86400,51.63910675048828
stuck,stuck_n26,n760,86400,52.43817138671875
